adm3_pcode,week_start_date,death_asthma,death_hhd,death_ihd,death_cardiorespiratory_total,year,city_pop_total,rate_ihd_per_100k,rate_hhd_per_100k,rate_asthma_per_100k,rate_cardiorespiratory_per_100k,iso_year,iso_week,heat_index_mean,heat_index_max,heat_index_p95,heat_index_std,extreme_heat_days_count,tave_mean,tave_max,tave_min,rh_mean,wind_speed_mean,pr_sum,solar_rad_mean,uv_rad_mean,pm25_mean,pm25_max,pm25_p95,pm25_std,pm10_mean,pm10_max,no2_mean,o3_mean,so2_mean,co_mean,heat_index_lag1,heat_index_lag2,heat_index_roll2w_mean,heat_index_ewma,pm25_lag1,pm25_lag2,pm25_roll2w_mean,pm25_ewma,o3_lag1,no2_lag1,compound_risk_hi95_pm25,compound_risk_himean_pm25,compound_risk_heatwave_pm25,compound_risk_heat_o3,city_pop_density_mean,pct_builtup_mean,pct_tree_cover_mean,pct_grassland_mean,pct_water_mean,uhi_proxy_ratio,rwi_mean,sevi_vulnerability_index,adm3_en,month,quarter,sin_week,cos_week,ph_season,uhi_thermal_amplification,compound_vulnerability_risk
PH083747000,2018-03-19,1.0,1.0,9.0,11.0,2018,196410.21179580688,4.582246471663415,0.5091384968514905,0.5091384968514905,5.600523465366395,2018,12,29.929999999999847,30.969999999999843,30.837999999999845,0.7479750441469699,0,27.215714285714146,27.88999999999986,26.549999999999866,79.9199999999996,3.6457142857142673,53.812738495870605,251.79571428571302,31.061428571428415,8.004285714285674,15.519999999999921,15.141999999999923,5.120041852507488,12.677142857142794,25.769999999999868,0.2071428571428561,39.78714285714266,0.09851896827343427,0.07429747132192,29.858571428571278,30.477142857142702,29.894285714285562,29.955183730594555,7.411428571428533,8.367142857142815,7.707857142857103,7.86241509217834,43.44142857142835,0.2128571428571418,246.83616285714035,239.56827142856898,0.0,1232.207814285702,3615.2250286353146,61.167283428145836,38.738352128065,17.95447972132731,1.1291376026046922,1.578577670244796,0.5844490704160168,3.4046860381701083,Tacloban City,3,1,0.9921022450584553,0.1254317956100953,Hot-Dry,48.88855044748109,840.3996373951888
PH083747000,2018-03-26,0.0,0.0,11.0,11.0,2018,196410.21179580688,5.600523465366395,0.0,0.0,5.600523465366395,2018,13,29.62999999999985,30.21999999999985,30.10599999999985,0.38832975677895104,0,27.252857142857007,27.65999999999986,26.479999999999865,77.35285714285676,3.637142857142839,20.925516433293325,239.22571428571308,29.401428571428426,9.721428571428522,13.489999999999931,13.447999999999931,2.603814052317781,14.954285714285641,20.889999999999894,0.199999999999999,40.764285714285506,0.2614240626833698,0.07840911701567017,29.929999999999847,29.858571428571278,29.77999999999985,29.73839457686475,8.004285714285674,7.411428571428533,8.862857142857097,9.101757411678461,39.78714285714266,0.2071428571428561,292.6733285714256,288.04592857142563,0.0,1231.8967142857018,3615.2250286353146,61.167283428145836,38.738352128065,17.95447972132731,1.1291376026046922,1.578577670244796,0.5844490704160168,3.4046860381701083,Tacloban City,3,1,0.9999857229360024,0.005343587199691008,Hot-Dry,47.7046171947975,996.4607955319054
PH083747000,2018-04-02,1.0,1.0,7.0,9.0,2018,196410.21179580688,3.563969477960433,0.5091384968514905,0.5091384968514905,4.582246471663415,2018,14,30.005714285714134,30.399999999999842,30.396999999999842,0.32118826996312116,0,27.279999999999863,27.64999999999986,26.889999999999866,78.66571428571389,2.708571428571415,68.68709736847622,251.1214285714273,30.477142857142702,8.204285714285673,10.989999999999945,10.548999999999946,1.9739373271278224,12.442857142857079,16.329999999999913,0.2014285714285704,39.081428571428376,0.11051686986151446,0.07333338027794624,29.62999999999985,29.929999999999847,29.817857142856994,29.916607716097673,9.721428571428522,8.004285714285674,8.962857142857096,8.503442946749935,40.764285714285506,0.199999999999999,249.3856728571403,246.17545306122202,0.0,1188.0754285714165,3615.2250286353146,61.167283428145836,38.738352128065,17.95447972132731,1.1291376026046922,1.578577670244796,0.5844490704160168,3.4046860381701083,Tacloban City,4,2,0.9933860805702698,-0.11482201413160008,Hot-Dry,47.98876117544155,849.0799184963637
PH083747000,2018-04-09,0.0,2.0,5.0,7.0,2018,196410.21179580688,2.545692484257452,1.018276993702981,0.0,3.563969477960433,2018,15,32.06142857142841,32.759999999999835,32.72699999999983,0.6104487030436013,0,27.862857142857003,28.689999999999856,27.39999999999986,83.37142857142815,3.9128571428571233,37.56830478669592,258.10857142857014,31.014285714285556,6.859999999999966,8.609999999999957,8.492999999999958,1.3071087687462422,10.682857142857088,13.189999999999934,0.24999999999999872,34.974285714285536,0.07423325398772011,0.0670619517065177,30.005714285714134,29.62999999999985,31.03357142857127,31.346488286318163,8.204285714285673,9.721428571428522,7.532142857142819,7.407814315583289,39.081428571428376,0.2014285714285704,224.50721999999774,219.94139999999777,0.0,1145.7575999999883,3615.2250286353146,61.167283428145836,38.738352128065,17.95447972132731,1.1291376026046922,1.578577670244796,0.5844490704160168,3.4046860381701083,Tacloban City,4,2,0.9723989027398733,-0.2333246106828222,Hot-Dry,51.714204477219255,764.3765974023772
PH083747000,2018-04-16,0.0,1.0,12.0,13.0,2018,196410.21179580688,6.109661962217886,0.5091384968514905,0.0,6.618800459069376,2018,16,32.087142857142695,32.69999999999984,32.63699999999984,0.48719312685745464,0,27.967142857142715,28.499999999999858,27.599999999999863,81.51714285714245,2.8271428571428427,50.517908476200894,243.93999999999875,29.65142857142842,6.612857142857109,9.199999999999953,9.028999999999954,1.8478610543518799,10.312857142857089,14.499999999999925,0.22999999999999884,35.018571428571256,0.0943962020044952,0.06054275222226085,32.06142857142841,30.005714285714134,32.07428571428555,31.840258000201185,6.859999999999966,8.204285714285673,6.7364285714285375,6.87784286709917,34.974285714285536,0.24999999999999872,215.8238185714264,212.18769183673254,0.0,1145.1072857142744,3615.2250286353146,61.167283428145836,38.738352128065,17.95447972132731,1.1291376026046922,1.578577670244796,0.5844490704160168,3.4046860381701083,Tacloban City,4,2,0.937328153604613,-0.3484478905950889,Hot-Dry,51.61948981700458,734.8123417946939
PH083747000,2018-04-23,0.0,1.0,11.0,12.0,2018,196410.21179580688,5.600523465366395,0.5091384968514905,0.0,6.109661962217886,2018,17,32.579999999999835,33.409999999999826,33.23299999999983,0.43474130238568043,0,28.348571428571283,28.809999999999853,27.969999999999857,79.24999999999962,2.7399999999999864,33.75996940055456,268.69571428571294,32.53714285714269,4.685714285714262,8.569999999999958,7.57999999999996,1.8827626611166908,7.011428571428537,12.579999999999936,0.23142857142857026,34.45571428571411,0.07707990478526419,0.06613366971026632,32.087142857142695,32.06142857142841,32.33357142857126,32.333419333400286,6.612857142857109,6.859999999999966,5.649285714285686,5.416423812842565,35.018571428571256,0.22999999999999884,155.72034285714125,152.66057142856988,0.0,1151.1654142857024,3615.2250286353146,61.167283428145836,38.738352128065,17.95447972132731,1.1291376026046922,1.578577670244796,0.5844490704160168,3.4046860381701083,Tacloban City,4,2,0.8886817742931451,-0.4585244857575084,Hot-Dry,52.74027996287836,530.1788771847712
PH083747000,2018-04-30,0.0,1.0,6.0,7.0,2018,196410.21179580688,3.054830981108943,0.5091384968514905,0.0,3.563969477960433,2018,18,31.96142857142841,33.80999999999983,33.494999999999834,1.283217681863682,0,27.675714285714147,28.469999999999857,26.559999999999867,85.218571428571,2.835714285714271,114.59769511595209,230.3585714285703,28.59571428571414,5.811428571428542,7.85999999999996,7.667999999999961,1.2429994445081636,9.228571428571383,12.719999999999937,0.2557142857142844,33.29714285714269,0.10764923494477287,0.0638953664881404,32.579999999999835,32.087142857142695,32.27071428571412,32.085425492085704,4.685714285714262,6.612857142857109,5.2485714285714025,5.67976031856655,34.45571428571411,0.23142857142857026,194.65379999999806,185.7415591836716,0.0,1125.7763999999886,3615.2250286353146,61.167283428145836,38.738352128065,17.95447972132731,1.1291376026046922,1.578577670244796,0.5844490704160168,3.4046860381701083,Tacloban City,4,2,0.8271643262255062,-0.561960120844802,Hot-Dry,53.371711030976286,662.73507513675
PH083747000,2018-05-07,0.0,1.0,4.0,5.0,2018,196410.21179580688,2.036553987405962,0.5091384968514905,0.0,2.545692484257452,2018,19,32.28142857142841,32.95999999999983,32.94499999999983,0.5831074392547928,0,28.207142857142717,28.569999999999858,27.73999999999986,79.51428571428531,1.8457142857142763,9.953533897985322,268.6999999999986,32.59142857142841,6.484285714285682,12.279999999999937,10.77699999999994,2.8367813753316433,9.635714285714238,18.589999999999907,0.22999999999999884,33.67857142857126,0.09352646867583382,0.065254138825451,31.96142857142841,32.579999999999835,32.12142857142841,32.21609421164751,5.811428571428542,4.685714285714262,6.147857142857112,6.216110582379304,33.29714285714269,0.2557142857142844,213.62479285714068,209.32200612244688,0.0,1110.045714285703,3615.2250286353146,61.167283428145836,38.738352128065,17.95447972132731,1.1291376026046922,1.578577670244796,0.5844490704160168,3.4046860381701083,Tacloban City,5,2,0.7536667867196597,-0.6572567037282031,Hot-Dry,52.02992001126821,727.3253496476883
PH083747000,2018-05-14,1.0,0.0,3.0,4.0,2018,196410.21179580688,1.5274154905544715,0.0,0.5091384968514905,2.036553987405962,2018,20,33.23714285714269,33.73999999999983,33.70099999999983,0.4027287873873359,0,28.358571428571285,28.619999999999855,28.089999999999858,82.02285714285674,2.1928571428571315,33.25853917786498,238.01428571428454,29.65999999999985,6.717142857142823,11.839999999999941,10.333999999999945,2.4780080325785363,9.994285714285663,17.60999999999991,0.24857142857142733,30.9671428571427,0.09894035122096698,0.06008550444452201,32.28142857142841,31.96142857142841,32.75928571428555,32.8967933086443,6.484285714285682,5.811428571428542,6.600714285714252,6.550132098888318,33.67857142857126,0.22999999999999884,226.37443142856915,223.25863673469166,0.0,1044.8313999999896,3615.2250286353146,61.167283428145836,38.738352128065,17.95447972132731,1.1291376026046922,1.578577670244796,0.5844490704160168,3.4046860381701083,Tacloban City,5,2,0.6692536446756302,-0.743034022833669,Hot-Dry,53.26121059405915,770.733866083546
PH083747000,2018-05-21,0.0,1.0,3.0,4.0,2018,196410.21179580688,1.5274154905544715,0.5091384968514905,0.0,2.036553987405962,2018,21,34.339999999999826,35.07999999999982,35.06499999999982,0.7694370236304772,0,28.735714285714142,29.059999999999853,28.069999999999858,82.09999999999958,2.809999999999986,17.138702971509137,255.01571428571302,31.675714285714125,5.774285714285685,8.539999999999957,8.074999999999958,1.9682552099330342,8.629999999999956,13.269999999999932,0.25142857142857017,28.802857142856997,0.09372089287140528,0.055635604778013936,33.23714285714269,32.28142857142841,33.78857142857126,33.858931102881314,6.717142857142823,6.484285714285682,6.245714285714254,6.032901175819896,30.9671428571427,0.24857142857142733,202.4753285714265,198.2889714285694,0.0,1010.4042285714182,3615.2250286353146,61.167283428145836,38.738352128065,17.95447972132731,1.1291376026046922,1.578577670244796,0.5844490704160168,3.4046860381701083,Tacloban City,5,2,0.5751474832346518,-0.8180497371974677,Hot-Dry,55.37650467218716,689.364924261041
PH083747000,2018-05-28,0.0,0.0,9.0,9.0,2018,196410.21179580688,4.582246471663415,0.0,0.0,4.582246471663415,2018,22,32.398571428571266,33.83999999999983,33.59699999999983,0.8241445781622774,0,27.785714285714146,28.41999999999986,27.249999999999865,85.99999999999956,2.5071428571428447,86.5829379536753,205.37571428571326,25.62999999999987,10.499999999999947,18.879999999999903,16.83099999999991,4.220205366250931,16.077142857142775,27.619999999999862,0.3014285714285699,29.654285714285567,0.2672208103052474,0.055499895079403734,34.339999999999826,33.23714285714269,33.36928571428554,32.88535798667462,5.774285714285685,6.717142857142823,8.137142857142816,9.010967058606596,28.802857142856997,0.25142857142857017,352.76849999999644,340.1849999999966,0.0,1003.5010285714186,3615.2250286353146,61.167283428145836,38.738352128065,17.95447972132731,1.1291376026046922,1.578577670244796,0.5844490704160168,3.4046860381701083,Tacloban City,5,2,0.4727112727077231,-0.8812173696966287,Hot-Dry,53.41906836108363,1201.0659866561998
PH083747000,2018-06-04,0.0,1.0,2.0,3.0,2018,196410.21179580688,1.018276993702981,0.5091384968514905,0.0,1.5274154905544715,2018,23,33.16428571428555,34.95999999999982,34.794999999999824,1.5742919799373976,0,28.519999999999857,29.57999999999985,27.209999999999862,79.86285714285673,3.6214285714285532,82.70904713182098,177.07571428571342,22.801428571428456,16.577142857142775,24.17999999999988,23.39099999999988,5.301178215848831,23.784285714285595,34.44999999999983,0.3928571428571409,27.752857142857003,0.7644580959844909,0.062175912075239544,32.398571428571266,34.339999999999826,32.78142857142841,33.0713098050819,10.499999999999947,5.774285714285685,13.53857142857136,14.055084257630716,29.654285714285567,0.3014285714285699,576.80168571428,549.7691020408108,0.0,970.2398857142759,3615.2250286353146,61.167283428145836,38.738352128065,17.95447972132731,1.1291376026046922,1.578577670244796,0.5844490704160168,3.4046860381701083,Tacloban City,6,2,0.3634286302308673,-0.9316220428524196,Wet,55.18707535175779,1963.8286461443918
PH083747000,2018-06-11,1.0,1.0,9.0,11.0,2018,196410.21179580688,4.582246471663415,0.5091384968514905,0.5091384968514905,5.600523465366395,2018,24,34.40999999999983,35.75999999999982,35.483999999999824,0.7399099044253049,0,29.594285714285565,29.979999999999848,29.19999999999985,73.14571428571392,1.8528571428571337,37.46442427858129,269.9314285714272,32.70999999999983,19.599999999999902,25.50999999999987,25.34199999999987,5.928032276115433,27.798571428571286,36.249999999999815,0.5071428571428546,26.73714285714272,0.7025308306319842,0.06031818478197277,33.16428571428555,32.398571428571266,33.78714285714268,33.96376993502719,16.577142857142775,10.499999999999947,18.08857142857134,17.751694752543507,27.752857142857003,0.3928571428571409,695.4863999999931,674.4359999999933,0.0,956.1202285714189,3615.2250286353146,61.167283428145836,38.738352128065,17.95447972132731,1.1291376026046922,1.578577670244796,0.5844490704160168,3.4046860381701083,Tacloban City,6,2,0.24888233205297766,-0.9685337293000545,Wet,56.44993748795362,2367.9128358171674
PH083747000,2018-06-18,0.0,1.0,11.0,12.0,2018,196410.21179580688,5.600523465366395,0.5091384968514905,0.0,6.109661962217886,2018,25,32.07428571428555,33.84999999999983,33.43299999999983,1.070791874313225,0,27.955714285714144,28.829999999999853,27.369999999999862,81.19857142857101,1.009999999999995,40.865155975145136,221.97571428571317,28.138571428571286,10.157142857142805,16.039999999999917,15.286999999999919,4.659838031111194,14.398571428571357,22.709999999999887,0.34428571428571253,28.412857142857,0.7160052552014294,0.05657571281782353,34.40999999999983,33.16428571428555,33.24214285714269,32.7041137878661,19.599999999999902,16.577142857142775,14.878571428571354,12.688660155609707,26.73714285714272,0.5071428571428546,339.58375714285364,325.783102040813,0.0,961.7752142857047,3615.2250286353146,61.167283428145836,38.738352128065,17.95447972132731,1.1291376026046922,1.578577670244796,0.5844490704160168,3.4046860381701083,Tacloban City,6,2,0.1307313896698013,-0.991417825013754,Wet,53.434854137786076,1156.1760767336225
PH083747000,2018-06-25,1.0,3.0,10.0,14.0,2018,196410.21179580688,5.091384968514904,1.5274154905544715,0.5091384968514905,7.127938955920866,2018,26,31.96999999999984,33.039999999999836,32.90799999999984,0.900573891101296,0,27.885714285714148,28.379999999999853,27.279999999999863,81.62285714285674,1.0057142857142807,35.53327765373882,220.83142857142747,27.817142857142716,11.741428571428512,17.009999999999916,16.15499999999992,3.4467638376281076,16.758571428571344,24.239999999999874,0.3599999999999982,27.462857142857008,0.6670799047852611,0.05472631242482747,32.07428571428555,34.40999999999983,32.02214285714269,32.21470459595526,10.157142857142805,19.599999999999902,10.949285714285658,12.057172432822245,28.412857142857,0.34428571428571253,386.3869314285676,375.37347142856765,0.0,907.372799999991,3615.2250286353146,61.167283428145836,38.738352128065,17.95447972132731,1.1291376026046922,1.578577670244796,0.5844490704160168,3.4046860381701083,Tacloban City,6,2,0.010687021817909162,-0.9999428921516786,Wet,52.156206224887804,1315.5261907662352
PH083747000,2018-07-02,1.0,1.0,5.0,7.0,2018,196410.21179580688,2.545692484257452,0.5091384968514905,0.5091384968514905,3.563969477960433,2018,27,31.798571428571268,32.56999999999984,32.536999999999836,0.538374979960637,0,27.84999999999986,28.359999999999857,27.49999999999986,81.69857142857101,0.9542857142857094,67.11527593318945,238.41857142857023,29.655714285714136,11.547142857142799,18.489999999999906,17.71899999999991,4.851929905668833,16.551428571428488,26.399999999999867,0.44428571428571206,26.892857142857007,0.7634044305198567,0.05497963580541104,31.96999999999984,32.07428571428555,31.88428571428555,31.937282484365934,11.741428571428512,10.157142857142805,11.644285714285655,11.717152715702614,27.462857142857008,0.3599999999999982,375.70938714285336,367.18264693877177,0.0,875.9003571428483,3615.2250286353146,61.167283428145836,38.738352128065,17.95447972132731,1.1291376026046922,1.578577670244796,0.5844490704160168,3.4046860381701083,Tacloban City,7,3,-0.10951212966586925,-0.9939854593785795,Wet,51.41427471987275,1279.172504814721
